#X,Acoustic Pressure across Frequency(3)_At Node 588,Acoustic Pressure across Frequency(3)_At Node 588
#Frequency(Hz),Pressure(N/mm^2(MPa))_Magnitude,Angle(degrees)_Phase
1620.000000,1.475489E-04,-251.222271
1630.000000,2.417826E-04,-270.482893
1640.000000,3.687397E-04,-315.958309
1650.000000,2.801230E-04,-4.807544
1660.000000,1.854798E-04,-26.050747
1670.000000,1.396259E-04,-36.295871
1680.000000,1.176185E-04,-42.633151
1690.000000,1.120346E-04,-47.254789
1700.000000,1.559406E-04,-50.898698
1710.000000,6.641884E-05,-233.993550
1720.000000,1.904248E-05,-56.875366
1730.000000,2.939658E-05,-59.488106
1740.000000,3.181534E-05,-61.934667
1750.000000,3.213303E-05,-64.261273
1760.000000,3.174865E-05,-66.497541
1770.000000,3.112872E-05,-68.663876
1780.000000,3.045548E-05,-70.774916
1790.000000,2.980568E-05,-72.841525
1800.000000,2.921198E-05,-74.871991
1810.000000,2.868735E-05,-76.872798
1820.000000,2.823562E-05,-78.849146
1830.000000,2.785638E-05,-80.805293
1840.000000,2.754738E-05,-82.744805
1850.000000,2.730576E-05,-84.670731
1860.000000,2.712862E-05,-86.585743
1870.000000,2.701335E-05,-88.492245
1880.000000,2.695784E-05,-90.392545
1890.000000,2.696063E-05,-92.289420
1900.000000,2.702242E-05,-94.198616
1910.000000,2.714671E-05,-96.060818
1920.000000,2.732996E-05,-97.957741
1930.000000,2.760527E-05,-99.856777
1940.000000,2.827337E-05,-101.795661
1950.000000,2.856003E-05,-103.617848
1960.000000,2.826606E-05,-105.526294
1970.000000,2.876411E-05,-107.441812
1980.000000,2.928295E-05,-109.362383
1990.000000,2.985187E-05,-111.290990
2000.000000,3.048048E-05,-113.229310


