#X,Acoustic Pressure across Frequency(3)_At Node 3626,Acoustic Pressure across Frequency(3)_At Node 3626
#Frequency(Hz),Pressure(N/mm^2(MPa))_Magnitude,Angle(degrees)_Phase
1660.000000,0.000416,-141.237808
1670.000000,0.000415,-146.403301
1680.000000,0.000415,-151.557320
1690.000000,0.000414,-156.701333
1700.000000,0.000414,-161.837015
1710.000000,0.000413,-166.966182
1720.000000,0.000413,-172.090748
1730.000000,0.000413,-177.212666
1740.000000,0.000413,-182.333871
1750.000000,0.000413,-187.456224
1760.000000,0.000413,-192.581464
1770.000000,0.000413,-197.711159
1780.000000,0.000413,-202.846662
1790.000000,0.000413,-207.989076
1800.000000,0.000413,-213.139239
1810.000000,0.000413,-218.297667
1820.000000,0.000414,-223.464591
1830.000000,0.000414,-228.639918
1840.000000,0.000414,-233.823268
1850.000000,0.000415,-239.013955
1860.000000,0.000415,-244.211052
1870.000000,0.000415,-249.413249
1880.000000,0.000415,-254.620196
1890.000000,0.000415,-259.829071
1900.000000,0.000415,-265.039136
1910.000000,0.000415,-270.248830
1920.000000,0.000415,-275.456713
1930.000000,0.000415,-280.661460
1940.000000,0.000415,-285.861906
1950.000000,0.000415,-291.057090
1960.000000,0.000415,-296.246278
1970.000000,0.000414,-301.429005
1980.000000,0.000414,-306.605072
1990.000000,0.000414,-311.774570
2000.000000,0.000414,-316.937857


