#X,Acoustic Pressure across Frequency(2)_At Node 5919,Acoustic Pressure across Frequency(2)_At Node 5919
#Frequency(Hz),Pressure(N/mm^2(MPa))_Magnitude,Angle(degrees)_Phase
1360.000000,2.291749E-06,-204.220738
1370.000000,2.191674E-06,-208.158043
1380.000000,2.096506E-06,-212.161223
1390.000000,2.005941E-06,-216.236002
1400.000000,1.919709E-06,-220.388515
1410.000000,1.837574E-06,-224.625349
1420.000000,1.759328E-06,-228.953563
1430.000000,1.684790E-06,-233.380724
1440.000000,1.613812E-06,-237.914914
1450.000000,1.546270E-06,-242.564723
1460.000000,1.482073E-06,-247.339218
1470.000000,1.421154E-06,-252.247890
1480.000000,1.363476E-06,-257.300520
1490.000000,1.309035E-06,-262.507032
1500.000000,1.257850E-06,-267.877203
1510.000000,1.209975E-06,-273.420326
1520.000000,1.165491E-06,-279.144718
1530.000000,1.124508E-06,-285.057115
1540.000000,1.087161E-06,-291.161922
1550.000000,1.053611E-06,-297.460371
1560.000000,1.024034E-06,-303.949587
1570.000000,9.986169E-07,-310.621719
1580.000000,9.775502E-07,-317.463208
1590.000000,9.610148E-07,-324.454359
1600.000000,9.491717E-07,-331.569405
1610.000000,9.421507E-07,-338.777134
1620.000000,9.400409E-07,-346.042149
1630.000000,9.428827E-07,-353.326635
1640.000000,9.506652E-07,-0.592476
1650.000000,9.633267E-07,-7.803396
1660.000000,9.807598E-07,-14.926847
1670.000000,1.002819E-06,-21.935424
1680.000000,1.029331E-06,-28.807668
1690.000000,1.060107E-06,-35.528257
1700.000000,1.094948E-06,-42.087714
1710.000000,1.133662E-06,-48.481736
1720.000000,1.176062E-06,-54.710351
1730.000000,1.221979E-06,-60.776969
1740.000000,1.271261E-06,-66.687552
1750.000000,1.323779E-06,-72.449802
1760.000000,1.379424E-06,-78.072527
1770.000000,1.438110E-06,-83.565119
1780.000000,1.499772E-06,-88.937182
1790.000000,1.564369E-06,-94.198226
1800.000000,1.631878E-06,-99.357492
1810.000000,1.702297E-06,-104.423805
1820.000000,1.775640E-06,-109.405518
1830.000000,1.851943E-06,-114.310460
1840.000000,1.931256E-06,-119.145936
1850.000000,2.013645E-06,-123.918740
1860.000000,2.099196E-06,-128.635159
1870.000000,2.188006E-06,-133.301027
1880.000000,2.280191E-06,-137.921738
1890.000000,2.375882E-06,-142.502307
1900.000000,2.475225E-06,-147.047373
1910.000000,2.578384E-06,-151.561270
1920.000000,2.685536E-06,-156.048031
1930.000000,2.796880E-06,-160.511453
1940.000000,2.912629E-06,-164.955099
1950.000000,3.033017E-06,-169.382340
1960.000000,3.158297E-06,-173.796384
1970.000000,3.288742E-06,-178.200295
1980.000000,3.424648E-06,-182.597025
1990.000000,3.566334E-06,-186.989428
2000.000000,3.714144E-06,-191.380286


