#X,Acoustic Pressure across Frequency_At Node 919,Acoustic Pressure across Frequency_At Node 919
#Frequency(Hz),Pressure(N/mm^2(MPa))_Magnitude,Angle(degrees)_Phase
1900.000000,0.000185,-101.976045
1910.000000,0.000198,-102.119466
1920.000000,0.000213,-102.349268
1930.000000,0.000228,-102.669533
1940.000000,0.000243,-103.086939
1950.000000,0.000260,-103.610889
1960.000000,0.000277,-104.253736
1970.000000,0.000296,-105.030995
1980.000000,0.000315,-105.961461
1990.000000,0.000335,-107.066996
2000.000000,0.000356,-108.371653


