#X,Acoustic Pressure across Frequency(2)_At Node 923,Acoustic Pressure across Frequency(2)_At Node 923
#Frequency(Hz),Pressure(N/mm^2(MPa))_Magnitude,Angle(degrees)_Phase
1900.000000,0.000003,-1.501397
1910.000000,0.000004,-7.169185
1920.000000,0.000004,-12.756775
1930.000000,0.000004,-18.266849
1940.000000,0.000004,-23.702658
1950.000000,0.000004,-29.067857
1960.000000,0.000005,-34.366355
1970.000000,0.000005,-39.602208
1980.000000,0.000005,-44.779535
1990.000000,0.000005,-49.902448
2000.000000,0.000006,-54.975000


