$FREQUENCY =   0.2000000E+02,,,,,,
722,-1.25E-03,2.01E-02,-4.15E-05,6.57E-04,3.80E-02,3.19E-05
723,-2.01E-04,2.43E-02,1.22E-04,1.21E-04,3.56E-02,-7.29E-05
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.3500000E+03,,,,,,
720,-1.12E-02,-1.06E+00,6.77E-03,3.31E-05,1.61E-04,-2.01E-05
721,-1.12E-02,-1.06E+00,6.77E-03,3.31E-05,1.61E-04,-2.01E-05
722,-1.28E-03,2.08E-02,-4.23E-05,7.01E-04,3.79E-02,3.40E-05
723,-2.06E-04,2.50E-02,1.25E-04,1.29E-04,3.54E-02,-7.79E-05
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.3600000E+03,,,,,,
720,-1.21E-02,-1.06E+00,7.27E-03,3.46E-05,1.68E-04,-2.10E-05
721,-1.21E-02,-1.06E+00,7.27E-03,3.46E-05,1.68E-04,-2.10E-05
722,-1.32E-03,2.15E-02,-4.31E-05,7.47E-04,3.79E-02,3.63E-05
723,-2.11E-04,2.59E-02,1.28E-04,1.38E-04,3.52E-02,-8.34E-05
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.3700000E+03,,,,,,
720,-1.29E-02,-1.07E+00,7.80E-03,3.62E-05,1.76E-04,-2.20E-05
721,-1.29E-02,-1.07E+00,7.80E-03,3.62E-05,1.76E-04,-2.20E-05
722,-1.35E-03,2.23E-02,-4.40E-05,7.98E-04,3.79E-02,3.87E-05
723,-2.16E-04,2.68E-02,1.31E-04,1.48E-04,3.50E-02,-8.92E-05
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.3800000E+03,,,,,,
720,-1.39E-02,-1.07E+00,8.36E-03,3.82E-05,1.86E-04,-2.32E-05
721,-1.39E-02,-1.07E+00,8.36E-03,3.82E-05,1.86E-04,-2.32E-05
722,-1.40E-03,2.31E-02,-4.49E-05,8.52E-04,3.81E-02,4.13E-05
723,-2.22E-04,2.78E-02,1.35E-04,1.58E-04,3.50E-02,-9.54E-05
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.3900000E+03,,,,,,
720,-1.48E-02,-1.08E+00,8.95E-03,4.03E-05,1.96E-04,-2.45E-05
721,-1.48E-02,-1.08E+00,8.95E-03,4.03E-05,1.96E-04,-2.45E-05
722,-1.44E-03,2.41E-02,-4.58E-05,9.10E-04,3.83E-02,4.41E-05
723,-2.28E-04,2.88E-02,1.38E-04,1.69E-04,3.50E-02,-1.02E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.4000000E+03,,,,,,
720,-1.59E-02,-1.08E+00,9.57E-03,4.28E-05,2.08E-04,-2.60E-05
721,-1.59E-02,-1.08E+00,9.57E-03,4.28E-05,2.08E-04,-2.60E-05
722,-1.49E-03,2.50E-02,-4.69E-05,9.73E-04,3.85E-02,4.70E-05
723,-2.34E-04,3.00E-02,1.42E-04,1.81E-04,3.50E-02,-1.09E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.4100000E+03,,,,,,
720,-1.70E-02,-1.09E+00,1.02E-02,4.55E-05,2.22E-04,-2.76E-05
721,-1.70E-02,-1.09E+00,1.02E-02,4.55E-05,2.22E-04,-2.76E-05
722,-1.54E-03,2.61E-02,-4.79E-05,1.04E-03,3.89E-02,5.03E-05
723,-2.41E-04,3.12E-02,1.46E-04,1.94E-04,3.51E-02,-1.17E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.4200000E+03,,,,,,
720,-1.81E-02,-1.09E+00,1.09E-02,4.87E-05,2.37E-04,-2.95E-05
721,-1.81E-02,-1.09E+00,1.09E-02,4.87E-05,2.37E-04,-2.95E-05
722,-1.59E-03,2.73E-02,-4.91E-05,1.12E-03,3.93E-02,5.38E-05
723,-2.48E-04,3.25E-02,1.51E-04,2.08E-04,3.53E-02,-1.25E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.4300000E+03,,,,,,
720,-1.93E-02,-1.10E+00,1.17E-02,5.23E-05,2.55E-04,-3.17E-05
721,-1.93E-02,-1.10E+00,1.17E-02,5.23E-05,2.55E-04,-3.17E-05
722,-1.65E-03,2.85E-02,-5.03E-05,1.20E-03,3.98E-02,5.76E-05
723,-2.56E-04,3.39E-02,1.55E-04,2.23E-04,3.55E-02,-1.35E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.4400000E+03,,,,,,
720,-2.06E-02,-1.11E+00,1.24E-02,5.63E-05,2.75E-04,-3.42E-05
721,-2.06E-02,-1.11E+00,1.24E-02,5.63E-05,2.75E-04,-3.42E-05
722,-1.72E-03,2.99E-02,-5.16E-05,1.29E-03,4.05E-02,6.17E-05
723,-2.64E-04,3.55E-02,1.60E-04,2.39E-04,3.58E-02,-1.45E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.4500000E+03,,,,,,
720,-2.20E-02,-1.11E+00,1.33E-02,6.10E-05,2.97E-04,-3.70E-05
721,-2.20E-02,-1.11E+00,1.33E-02,6.10E-05,2.97E-04,-3.70E-05
722,-1.78E-03,3.14E-02,-5.29E-05,1.38E-03,4.12E-02,6.62E-05
723,-2.73E-04,3.72E-02,1.66E-04,2.57E-04,3.61E-02,-1.56E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.4600000E+03,,,,,,
720,-2.35E-02,-1.12E+00,1.42E-02,6.64E-05,3.24E-04,-4.03E-05
721,-2.35E-02,-1.12E+00,1.42E-02,6.64E-05,3.24E-04,-4.03E-05
722,-1.86E-03,3.30E-02,-5.43E-05,1.49E-03,4.20E-02,7.12E-05
723,-2.82E-04,3.91E-02,1.72E-04,2.77E-04,3.66E-02,-1.67E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.4700000E+03,,,,,,
720,-2.50E-02,-1.13E+00,1.51E-02,7.25E-05,3.54E-04,-4.40E-05
721,-2.50E-02,-1.13E+00,1.51E-02,7.25E-05,3.54E-04,-4.40E-05
722,-1.94E-03,3.48E-02,-5.58E-05,1.60E-03,4.29E-02,7.66E-05
723,-2.93E-04,4.11E-02,1.78E-04,2.99E-04,3.70E-02,-1.80E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.4800000E+03,,,,,,
720,-2.67E-02,-1.14E+00,1.61E-02,7.96E-05,3.88E-04,-4.83E-05
721,-2.67E-02,-1.14E+00,1.61E-02,7.96E-05,3.88E-04,-4.83E-05
722,-2.02E-03,3.68E-02,-5.74E-05,1.73E-03,4.39E-02,8.25E-05
723,-3.04E-04,4.33E-02,1.85E-04,3.22E-04,3.76E-02,-1.95E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
